sales_id,client_id,product_id,crop_id,month,profit,cost,sales,volume,source,presentation,year
7606,11,4,26,7,690,406,1096,7,PDN 23 C,1X20,2023
7607,11,5,26,7,6280,5323,11603,101,PDN 23 C,12X1,2023
7608,11,5,26,7,6122,3009,9131,98,PDN 23 C,1X20,2023
7609,11,7,26,7,8862,6430,15293,72,PDN 23 C,12X1,2023
7610,11,7,26,7,6168,3366,9535,50,PDN 23 C,1X20,2023
7611,11,7,26,7,2120,1252,3373,17,PDN 23 C,4X5,2023
7612,11,21,26,7,25636,19207,44843,88,PDN 23 C,12X1,2023
7613,11,4,32,7,3970,3341,7311,41,PDN 23 C,12X1,2023
7614,12,6,1,7,26576,29425,56001,584,PDN 23 C,12X1,2023
7615,12,6,1,7,35452,32665,68118,844,PDN 23 C,1X20,2023
7616,12,6,1,7,2304,1973,4278,53,PDN 23 C,1X200,2023
7617,12,6,1,7,10167,11053,21220,238,PDN 23 C,4X5,2023
7618,12,15,1,7,4580,4212,8793,98,PDN 23 C,12X1,2023
7619,12,15,1,7,909,656,1565,21,PDN 23 C,1X20,2023
7620,12,17,1,7,3003,2859,5861,60,PDN 23 C,12X1,2023
7621,12,17,1,7,12912,9860,22772,276,PDN 23 C,1X20,2023
7622,12,17,1,7,1805,1314,3119,38,PDN 23 C,1X200,2023
7623,12,17,1,7,1431,1298,2729,30,PDN 23 C,4X5,2023
7624,12,1,4,7,9041,2908,11950,32,PDN 23 C,12X1,2023
7625,12,1,4,7,7655,1841,9497,27,PDN 23 C,1X20,2023
7626,12,1,4,7,4539,1882,6421,16,PDN 23 C,48X250,2023
7627,12,1,4,7,3649,1024,4673,13,PDN 23 C,4X5,2023
7628,12,1,8,7,67437,21812,89249,239,PDN 23 C,12X1,2023
7629,12,1,8,7,101061,24857,125918,358,PDN 23 C,1X20,2023
7630,12,1,8,7,9078,3764,12841,32,PDN 23 C,48X250,2023
7631,12,1,8,7,29907,8192,38099,106,PDN 23 C,4X5,2023
7632,12,2,8,7,37504,24464,61968,391,PDN 23 C,12X1,2023
7633,12,2,8,7,96343,40715,137058,1002,PDN 23 C,1X20,2023
7634,12,2,8,7,19190,9707,28897,200,PDN 23 C,4X5,2023
7635,12,4,8,7,5303,5335,10638,66,PDN 23 C,12X1,2023
7636,12,4,8,7,8716,6487,15203,109,PDN 23 C,1X20,2023
7637,12,4,8,7,1180,1028,2208,15,PDN 23 C,4X5,2023
7638,12,9,8,7,4608,5673,10282,8,PDN 23 C,12X1,2023
7639,12,9,8,7,17168,23537,40705,31,PDN 23 C,48X250,2023
7640,12,9,8,7,18706,28092,46798,33,PDN 23 C,70X50,2023
7641,12,1,14,7,18083,5816,23899,64,PDN 23 C,12X1,2023
7642,12,1,14,7,7655,1841,9497,27,PDN 23 C,1X20,2023
7643,12,1,14,7,4539,1882,6421,16,PDN 23 C,48X250,2023
7644,12,1,14,7,7656,2048,9704,27,PDN 23 C,4X5,2023
7645,12,2,14,7,7182,4705,11886,75,PDN 23 C,12X1,2023
7646,12,2,14,7,8474,3563,12037,88,PDN 23 C,1X20,2023
7647,12,2,14,7,3358,1699,5057,35,PDN 23 C,4X5,2023
7648,12,4,14,7,1455,1446,2901,18,PDN 23 C,12X1,2023
7649,12,4,14,7,1685,1244,2929,21,PDN 23 C,1X20,2023
7650,12,4,14,7,1491,1305,2796,19,PDN 23 C,4X5,2023
7651,12,1,17,7,64299,20842,85141,228,PDN 23 C,12X1,2023
7652,12,1,17,7,29918,7365,37283,106,PDN 23 C,1X20,2023
7653,12,1,17,7,13617,5645,19262,48,PDN 23 C,48X250,2023
7654,12,1,17,7,17214,4710,21925,61,PDN 23 C,4X5,2023
7655,12,2,17,7,4309,2823,7132,45,PDN 23 C,12X1,2023
7656,12,2,17,7,8474,3563,12037,88,PDN 23 C,1X20,2023
7657,12,2,17,7,2399,1213,3612,25,PDN 23 C,4X5,2023
7658,12,4,17,7,3535,3556,7092,44,PDN 23 C,12X1,2023
7659,12,4,17,7,2507,1816,4324,31,PDN 23 C,1X20,2023
7660,12,4,17,7,590,440,1030,7,PDN 23 C,4X5,2023
7661,12,9,17,7,2304,2837,5141,4,PDN 23 C,12X1,2023
7662,12,9,17,7,5345,6473,11818,9,PDN 23 C,48X250,2023
7663,12,9,17,7,4603,6742,11345,8,PDN 23 C,70X50,2023
7664,12,1,21,7,4521,1454,5975,16,PDN 23 C,12X1,2023
7665,12,1,21,7,4523,1105,5628,16,PDN 23 C,1X20,2023
7666,12,1,21,7,890,314,1204,3,PDN 23 C,48X250,2023
7667,12,1,21,7,3649,1024,4673,13,PDN 23 C,4X5,2023
7668,12,4,21,7,4275,4268,8542,53,PDN 23 C,12X1,2023
7669,12,4,21,7,2582,1881,4463,32,PDN 23 C,1X20,2023
7670,12,4,21,7,590,440,1030,7,PDN 23 C,4X5,2023
7671,12,4,28,7,1717,1668,3385,21,PDN 23 C,12X1,2023
7672,13,4,5,7,743067,338000,1081067,5831,PDN 23 C,1X200,2023
7673,13,4,7,7,49587,22533,72121,389,PDN 23 C,1X200,2023
7674,13,4,8,7,56751,25752,82503,445,PDN 23 C,1X200,2023
7675,16,3,1,7,52730,42803,95533,751,PDN 23 C,12X1,2023
7676,16,3,1,7,76923,52130,129053,1152,PDN 23 C,1X20,2023
7677,16,3,1,7,37152,29230,66382,551,PDN 23 C,4X5,2023
7678,16,6,1,7,40178,26352,66530,523,PDN 23 C,12X1,2023
7679,16,6,1,7,149066,78681,227747,2033,PDN 23 C,1X20,2023
7680,16,6,1,7,57988,36465,94452,784,PDN 23 C,4X5,2023
7681,16,17,1,7,2075,1783,3858,38,PDN 23 C,12X1,2023
7682,16,17,1,7,7658,5381,13039,151,PDN 23 C,1X20,2023
7683,16,17,1,7,32350,21610,53960,628,PDN 23 C,1X200,2023
7684,16,17,1,7,1748,1475,3223,34,PDN 23 C,4X5,2023
7685,16,4,5,7,87057,40526,127583,684,PDN 23 C,1X20,2023
7686,16,1,7,7,242779,41004,283783,449,PDN 23 C,12X1,2023
7687,16,1,7,7,34491,7581,42071,64,PDN 23 C,48X250,2023
7688,16,2,7,7,34026,10027,44053,160,PDN 23 C,12X1,2023
7689,16,4,7,7,55095,34477,89572,425,PDN 23 C,12X1,2023
7690,16,4,7,7,4439,3824,8263,35,PDN 23 C,48X250,2023
7691,16,12,7,7,8469,3329,11798,61,PDN 23 C,12X1,2023
7692,16,1,10,7,45913,7810,53723,85,PDN 23 C,12X1,2023
7693,16,1,10,7,345096,44503,389600,641,PDN 23 C,1X20,2023
7694,16,1,10,7,149658,21451,171109,278,PDN 23 C,4X5,2023
7695,16,2,10,7,168590,32541,201131,801,PDN 23 C,1X20,2023
7696,16,2,10,7,56170,12930,69100,267,PDN 23 C,4X5,2023
7697,16,12,10,7,19467,4726,24193,143,PDN 23 C,1X20,2023
7698,16,12,10,7,54450,16303,70753,400,PDN 23 C,4X5,2023
7699,16,12,12,7,62394,15091,77485,458,PDN 23 C,1X20,2023
7700,16,12,12,7,99128,29642,128770,728,PDN 23 C,4X5,2023
7701,16,2,19,7,25136,7353,32489,118,PDN 23 C,12X1,2023
7702,16,2,19,7,11139,2169,13308,53,PDN 23 C,1X20,2023
7703,16,2,19,7,11130,2586,13716,53,PDN 23 C,4X5,2023
7704,17,3,1,7,112737,106794,219531,1875,PDN 23 C,12X1,2023
7705,17,3,1,7,24325,19391,43715,429,PDN 23 C,1X20,2023
7706,17,6,1,7,22838,22152,44990,440,PDN 23 C,12X1,2023
7707,17,6,1,7,48321,38659,86980,999,PDN 23 C,1X20,2023
7708,17,8,3,7,5644,691,6335,15,PDN 23 C,12X1,2023
7709,17,8,3,7,3736,245,3981,10,PDN 23 C,1X20,2023
7710,17,23,3,7,884,819,1703,10,PDN 23 C,12X1,2023
7711,17,29,3,7,5737,4050,9787,68,PDN 23 C,12X1,2023
7712,17,8,4,7,1489,104,1592,4,PDN 23 C,1X20,2023
7713,17,23,4,7,884,819,1703,10,PDN 23 C,12X1,2023
7714,17,29,4,7,5737,4050,9787,68,PDN 23 C,12X1,2023
7715,17,29,6,7,1738,1284,3023,21,PDN 23 C,12X1,2023
7716,17,23,7,7,296,215,511,3,PDN 23 C,12X1,2023
7717,17,8,11,7,4114,532,4646,11,PDN 23 C,12X1,2023
7718,17,8,12,7,379,19,398,1,PDN 23 C,1X20,2023
7719,17,12,12,7,110,29,140,1,PDN 23 C,12X1,2023
7720,17,23,12,7,639,553,1192,7,PDN 23 C,12X1,2023
7721,17,8,23,7,2268,266,2534,6,PDN 23 C,12X1,2023
7722,17,8,23,7,4485,292,4777,12,PDN 23 C,1X20,2023
7723,17,23,24,7,748,615,1363,8,PDN 23 C,12X1,2023
7724,17,8,25,7,2268,266,2534,6,PDN 23 C,12X1,2023
7725,17,8,25,7,4485,292,4777,12,PDN 23 C,1X20,2023
7726,17,29,26,7,1738,1284,3023,21,PDN 23 C,12X1,2023
7727,17,23,43,7,483,369,852,5,PDN 23 C,12X1,2023
7728,17,8,44,7,4855,320,5175,13,PDN 23 C,1X20,2023
7729,17,23,44,7,374,307,681,4,PDN 23 C,12X1,2023
7730,18,3,1,7,5615,5274,10889,93,PDN 23 C,12X1,2023
7731,18,3,1,7,2104,1666,3770,37,PDN 23 C,1X20,2023
7732,18,3,1,7,2319,2095,4414,40,PDN 23 C,4X5,2023
7733,18,6,1,7,6391,6186,12577,123,PDN 23 C,12X1,2023
7734,18,6,1,7,3441,2741,6182,71,PDN 23 C,1X20,2023
7735,18,6,1,7,996,915,1910,20,PDN 23 C,4X5,2023
7736,18,13,1,7,2067,2409,4476,31,PDN 23 C,12X1,2023
7737,18,13,1,7,828,852,1680,13,PDN 23 C,1X20,2023
7738,18,15,1,7,1691,1368,3058,32,PDN 23 C,12X1,2023
7739,18,17,1,7,3171,2664,5835,56,PDN 23 C,12X1,2023
7740,18,17,1,7,863,561,1424,16,PDN 23 C,1X20,2023
7741,18,17,1,7,227,163,390,4,PDN 23 C,4X5,2023
7742,18,1,4,7,14999,4214,19213,46,PDN 23 C,12X1,2023
7743,18,1,4,7,3911,1436,5347,12,PDN 23 C,48X250,2023
7744,18,2,4,7,16461,9132,25593,146,PDN 23 C,12X1,2023
7745,18,2,4,7,1601,549,2150,14,PDN 23 C,1X20,2023
7746,18,2,4,7,1908,834,2742,17,PDN 23 C,4X5,2023
7747,18,4,4,7,45575,38061,83636,469,PDN 23 C,12X1,2023
7748,18,4,4,7,604,336,940,6,PDN 23 C,1X20,2023
7749,18,4,4,7,7492,8179,15671,76,PDN 23 C,48X250,2023
7750,18,5,4,7,1372,1155,2527,22,PDN 23 C,12X1,2023
7751,18,5,4,7,1613,809,2423,26,PDN 23 C,1X20,2023
7752,18,7,4,7,27058,19669,46727,220,PDN 23 C,12X1,2023
7753,18,7,4,7,366,206,572,3,PDN 23 C,1X20,2023
7754,18,7,4,7,1443,1440,2883,12,PDN 23 C,48X250,2023
7755,18,34,4,7,1714,699,2413,7,PDN 23 C,12X1,2023
7756,18,4,12,7,3557,3041,6598,37,PDN 23 C,12X1,2023
7757,18,1,14,7,27706,7797,35503,85,PDN 23 C,12X1,2023
7758,18,1,14,7,353,92,446,1,PDN 23 C,48X250,2023
7759,18,2,14,7,13853,7708,21562,123,PDN 23 C,12X1,2023
7760,18,2,14,7,4406,1584,5990,39,PDN 23 C,1X20,2023
7761,18,2,14,7,212,111,323,2,PDN 23 C,4X5,2023
7762,18,4,14,7,17734,14900,32634,183,PDN 23 C,12X1,2023
7763,18,4,14,7,4422,4857,9279,45,PDN 23 C,48X250,2023
7764,18,5,14,7,833,660,1493,13,PDN 23 C,12X1,2023
7765,18,5,14,7,2870,1416,4286,46,PDN 23 C,1X20,2023
7766,18,1,20,7,8516,2344,10860,26,PDN 23 C,12X1,2023
7767,18,1,20,7,1354,428,1782,4,PDN 23 C,48X250,2023
7768,18,2,20,7,7559,4186,11745,67,PDN 23 C,12X1,2023
7769,18,2,20,7,585,183,768,5,PDN 23 C,1X20,2023
7770,18,2,20,7,791,338,1129,7,PDN 23 C,4X5,2023
7771,18,4,20,7,21853,18271,40124,225,PDN 23 C,12X1,2023
7772,18,4,20,7,6828,7606,14434,70,PDN 23 C,48X250,2023
7773,18,5,20,7,664,599,1264,11,PDN 23 C,12X1,2023
7774,18,7,20,7,3537,2623,6160,29,PDN 23 C,12X1,2023
7775,18,7,20,7,1098,618,1716,9,PDN 23 C,1X20,2023
7776,18,7,20,7,214,267,481,2,PDN 23 C,48X250,2023
7777,18,1,22,7,22551,6268,28820,69,PDN 23 C,12X1,2023
7778,18,1,22,7,11786,4254,16040,36,PDN 23 C,48X250,2023
7779,18,2,22,7,20398,11331,31729,181,PDN 23 C,12X1,2023
7780,18,2,22,7,3049,1098,4147,27,PDN 23 C,1X20,2023
7781,18,2,22,7,465,180,645,4,PDN 23 C,4X5,2023
7782,18,4,22,7,21188,17688,38876,218,PDN 23 C,12X1,2023
7783,18,4,22,7,905,504,1410,9,PDN 23 C,1X20,2023
7784,18,4,22,7,4544,4941,9485,46,PDN 23 C,48X250,2023
7785,18,5,22,7,413,391,804,7,PDN 23 C,12X1,2023
7786,18,7,22,7,4890,3606,8496,40,PDN 23 C,12X1,2023
7787,18,7,22,7,348,373,721,3,PDN 23 C,48X250,2023
7788,18,1,23,7,4601,1247,5847,14,PDN 23 C,12X1,2023
7789,18,1,23,7,1598,630,2228,5,PDN 23 C,48X250,2023
7790,18,2,23,7,6639,3703,10343,59,PDN 23 C,12X1,2023
7791,18,2,23,7,321,140,461,3,PDN 23 C,1X20,2023
7792,18,2,23,7,1108,505,1613,10,PDN 23 C,4X5,2023
7793,18,4,23,7,13524,11264,24788,139,PDN 23 C,12X1,2023
7794,18,4,23,7,2982,3204,6186,30,PDN 23 C,48X250,2023
7795,18,5,23,7,502,417,919,8,PDN 23 C,12X1,2023
7796,18,7,23,7,783,492,1274,6,PDN 23 C,12X1,2023
7797,18,7,23,7,366,206,572,3,PDN 23 C,1X20,2023
7798,18,7,23,7,134,107,240,1,PDN 23 C,48X250,2023
7799,18,1,24,7,5545,1556,7101,17,PDN 23 C,12X1,2023
7800,18,1,24,7,2002,671,2673,6,PDN 23 C,48X250,2023
7801,18,2,24,7,3804,2156,5960,34,PDN 23 C,12X1,2023
7802,18,2,24,7,1601,549,2150,14,PDN 23 C,1X20,2023
7803,18,2,24,7,2507,1041,3548,22,PDN 23 C,4X5,2023
7804,18,4,24,7,12705,10656,23361,131,PDN 23 C,12X1,2023
7805,18,4,24,7,1142,1332,2474,12,PDN 23 C,48X250,2023
7806,18,5,24,7,171,174,345,3,PDN 23 C,12X1,2023
7807,18,5,24,7,740,378,1118,12,PDN 23 C,1X20,2023
7808,18,7,24,7,783,492,1274,6,PDN 23 C,12X1,2023
7809,18,7,24,7,134,107,240,1,PDN 23 C,48X250,2023
7810,18,1,44,7,2895,864,3759,9,PDN 23 C,12X1,2023
7811,18,1,44,7,611,280,891,2,PDN 23 C,48X250,2023
7812,18,4,44,7,3557,3041,6598,37,PDN 23 C,12X1,2023
7813,18,4,44,7,958,1104,2062,10,PDN 23 C,48X250,2023
7814,19,1,3,7,118794,33240,152034,364,PDN 23 C,12X1,2023
7815,19,1,3,7,39855,8454,48309,122,PDN 23 C,1X20,2023
7816,19,1,3,7,9873,3493,13366,30,PDN 23 C,48X250,2023
7817,19,2,3,7,88265,48993,137258,783,PDN 23 C,12X1,2023
7818,19,2,3,7,64381,23169,87549,570,PDN 23 C,1X20,2023
7819,19,2,3,7,1697,722,2419,15,PDN 23 C,4X5,2023
7820,19,4,3,7,24507,20432,44939,252,PDN 23 C,12X1,2023
7821,19,4,3,7,4484,2721,7205,46,PDN 23 C,1X20,2023
7822,19,14,3,7,3037,5409,8446,81,PDN 23 C,12X1,2023
7823,19,14,3,7,2459,2908,5367,65,PDN 23 C,1X20,2023
7824,19,1,4,7,109924,30833,140757,337,PDN 23 C,12X1,2023
7825,19,1,4,7,67569,14398,81967,207,PDN 23 C,1X20,2023
7826,19,1,4,7,18981,6861,25841,58,PDN 23 C,48X250,2023
7827,19,1,4,7,16657,3930,20587,51,PDN 23 C,4X5,2023
7828,19,2,4,7,40360,22397,62756,358,PDN 23 C,12X1,2023
7829,19,2,4,7,40450,14537,54987,358,PDN 23 C,1X20,2023
7830,19,2,4,7,2572,2101,4673,23,PDN 23 C,48X250,2023
7831,19,4,4,7,7985,6638,14623,82,PDN 23 C,12X1,2023
7832,19,4,4,7,9834,5986,15819,101,PDN 23 C,1X20,2023
7833,19,14,4,7,3324,5957,9281,89,PDN 23 C,12X1,2023
7834,19,14,4,7,15205,17908,33113,401,PDN 23 C,1X20,2023
7835,19,34,4,7,7354,2989,10342,30,PDN 23 C,12X1,2023
7836,19,1,12,7,24768,6976,31743,76,PDN 23 C,12X1,2023
7837,19,1,12,7,2580,985,3564,8,PDN 23 C,48X250,2023
7838,19,1,12,7,7498,1786,9285,23,PDN 23 C,4X5,2023
7839,19,4,12,7,3658,3119,6776,38,PDN 23 C,12X1,2023
7840,19,1,15,7,43059,12074,55133,132,PDN 23 C,12X1,2023
7841,19,1,15,7,21557,4577,26134,66,PDN 23 C,1X20,2023
7842,19,1,15,7,11104,4044,15148,34,PDN 23 C,48X250,2023
7843,19,2,15,7,51421,28514,79935,456,PDN 23 C,12X1,2023
7844,19,2,15,7,39109,14035,53144,346,PDN 23 C,1X20,2023
7845,19,2,15,7,17163,7354,24517,152,PDN 23 C,4X5,2023
7846,19,4,15,7,13214,11038,24253,136,PDN 23 C,12X1,2023
7847,19,14,15,7,3714,6505,10219,98,PDN 23 C,12X1,2023
7848,19,14,15,7,7744,9184,16928,205,PDN 23 C,1X20,2023
7849,19,1,20,7,7514,2093,9607,23,PDN 23 C,12X1,2023
7850,19,1,20,7,1686,542,2228,5,PDN 23 C,48X250,2023
7851,19,2,20,7,205,145,351,2,PDN 23 C,12X1,2023
7852,19,4,20,7,1718,1492,3210,18,PDN 23 C,12X1,2023
7853,19,1,24,7,24768,6976,31743,76,PDN 23 C,12X1,2023
7854,19,1,24,7,16662,3533,20195,51,PDN 23 C,1X20,2023
7855,19,2,24,7,10496,5807,16303,93,PDN 23 C,12X1,2023
7856,19,2,24,7,21792,7852,29644,193,PDN 23 C,1X20,2023
7857,19,1,32,7,14985,4228,19213,46,PDN 23 C,12X1,2023
7858,19,2,32,7,10691,5962,16653,95,PDN 23 C,12X1,2023
7859,19,4,32,7,12799,10740,23539,132,PDN 23 C,12X1,2023
7860,19,14,32,7,704,1278,1981,19,PDN 23 C,12X1,2023
7861,19,14,32,7,2429,2856,5285,64,PDN 23 C,1X20,2023
7862,19,1,43,7,2644,698,3341,8,PDN 23 C,12X1,2023
7863,19,1,43,7,8127,1965,10092,25,PDN 23 C,4X5,2023
7864,19,2,43,7,7916,4355,12271,70,PDN 23 C,12X1,2023
7865,19,4,43,7,4760,3978,8738,49,PDN 23 C,12X1,2023
7866,19,14,43,7,358,685,1043,10,PDN 23 C,12X1,2023
7867,19,1,44,7,22542,6278,28820,69,PDN 23 C,12X1,2023
7868,19,1,44,7,8780,3250,12030,27,PDN 23 C,48X250,2023
7869,19,2,44,7,899,726,1625,8,PDN 23 C,48X250,2023
7870,19,4,44,7,1378,1119,2497,14,PDN 23 C,12X1,2023
7871,19,1,45,7,7476,2131,9607,23,PDN 23 C,12X1,2023
7872,19,1,45,7,1676,551,2228,5,PDN 23 C,48X250,2023
7873,19,4,45,7,9169,7594,16763,94,PDN 23 C,12X1,2023
7874,19,4,45,7,631,606,1237,6,PDN 23 C,48X250,2023
7875,20,3,1,7,72142,78097,150239,1371,PDN 23 C,12X1,2023
7876,20,3,1,7,31987,29467,61454,651,PDN 23 C,1X20,2023
7877,20,3,1,7,27163,28891,56053,545,PDN 23 C,4X5,2023
7878,20,6,1,7,30899,34211,65110,679,PDN 23 C,12X1,2023
7879,20,6,1,7,21825,20143,41968,520,PDN 23 C,1X20,2023
7880,20,6,1,7,904,968,1872,21,PDN 23 C,4X5,2023
7881,20,13,1,7,13735,18613,32348,240,PDN 23 C,12X1,2023
7882,20,15,1,7,7940,7313,15253,170,PDN 23 C,12X1,2023
7883,20,15,1,7,1304,933,2236,30,PDN 23 C,1X20,2023
7884,20,17,1,7,18372,17286,35657,365,PDN 23 C,12X1,2023
7885,20,1,3,7,244553,79208,323761,867,PDN 23 C,12X1,2023
7886,20,1,3,7,9067,2188,11255,32,PDN 23 C,1X20,2023
7887,20,2,3,7,2029,1300,3328,21,PDN 23 C,12X1,2023
7888,20,2,3,7,26641,11248,37889,277,PDN 23 C,1X20,2023
7889,20,5,3,7,18334,18383,36717,350,PDN 23 C,12X1,2023
7890,20,5,3,7,4789,2783,7572,91,PDN 23 C,1X20,2023
7891,20,7,3,7,45174,39419,84593,442,PDN 23 C,12X1,2023
7892,20,7,3,7,13653,8915,22568,133,PDN 23 C,1X20,2023
7893,20,7,3,7,6733,4974,11707,66,PDN 23 C,4X5,2023
7894,20,1,4,7,62365,20162,82527,221,PDN 23 C,12X1,2023
7895,20,1,4,7,35564,8753,44317,126,PDN 23 C,1X20,2023
7896,20,1,4,7,10776,4473,15249,38,PDN 23 C,48X250,2023
7897,20,2,4,7,20758,8787,29545,216,PDN 23 C,1X20,2023
7898,20,5,4,7,10848,10868,21716,207,PDN 23 C,12X1,2023
7899,20,5,4,7,4789,2783,7572,91,PDN 23 C,1X20,2023
7900,20,7,4,7,23058,20196,43253,226,PDN 23 C,12X1,2023
7901,20,7,4,7,9851,6438,16290,96,PDN 23 C,1X20,2023
7902,20,7,4,7,6044,4422,10466,59,PDN 23 C,4X5,2023
7903,21,13,1,7,6211,19365,25577,300,PDN 23 C,1X200,2023
7904,21,2,3,7,182,137,318,3,PDN 23 C,1X1000,2023
7905,21,8,3,7,19408,3324,22732,71,PDN 23 C,12X1,2023
7906,21,8,3,7,132798,14819,147617,591,PDN 23 C,1X1000,2023
7907,21,8,3,7,4198,1090,5288,15,PDN 23 C,48X250,2023
7908,21,12,3,7,8253,7413,15666,234,PDN 23 C,1X200,2023
7909,21,23,3,7,30446,47051,77497,836,PDN 23 C,1X1000,2023
7910,21,2,4,7,182,137,318,3,PDN 23 C,1X1000,2023
7911,21,2,4,7,95,27,122,1,PDN 23 C,1X20,2023
7912,21,8,4,7,19408,3324,22732,71,PDN 23 C,12X1,2023
7913,21,8,4,7,132798,14819,147617,591,PDN 23 C,1X1000,2023
7914,21,12,4,7,8253,7413,15666,234,PDN 23 C,1X200,2023
7915,21,23,4,7,2859,4351,7210,56,PDN 23 C,12X1,2023
7916,21,23,4,7,22834,35289,58123,627,PDN 23 C,1X1000,2023
7917,21,8,6,7,4969,465,5434,20,PDN 23 C,1X200,2023
7918,21,23,6,7,12655,19605,32260,348,PDN 23 C,1X1000,2023
7919,21,2,9,7,651,410,1061,10,PDN 23 C,1X1000,2023
7920,21,2,9,7,162,79,241,2,PDN 23 C,1X200,2023
7921,21,8,9,7,43904,4187,48091,177,PDN 23 C,1X200,2023
7922,21,23,9,7,40533,62735,103268,1114,PDN 23 C,1X1000,2023
7923,21,23,9,7,6745,9166,15911,167,PDN 23 C,1X200,2023
7924,21,23,12,7,12655,19605,32260,348,PDN 23 C,1X1000,2023
7925,21,12,14,7,2895,2595,5490,82,PDN 23 C,1X200,2023
7926,21,8,15,7,24572,2326,26898,99,PDN 23 C,1X200,2023
7927,21,2,17,7,94,52,147,1,PDN 23 C,12X1,2023
7928,21,2,17,7,325,205,530,5,PDN 23 C,1X1000,2023
7929,21,2,17,7,91,31,122,1,PDN 23 C,1X20,2023
7930,21,8,17,7,2740,462,3202,10,PDN 23 C,12X1,2023
7931,21,8,17,7,22258,2470,24728,99,PDN 23 C,1X1000,2023
7932,21,8,17,7,4969,465,5434,20,PDN 23 C,1X200,2023
7933,21,23,17,7,4465,6111,10576,111,PDN 23 C,1X200,2023
7934,21,8,26,7,22258,2470,24728,99,PDN 23 C,1X1000,2023
7935,21,8,26,7,4969,465,5434,20,PDN 23 C,1X200,2023
7936,21,23,26,7,5590,8702,14291,111,PDN 23 C,12X1,2023
7937,21,2,28,7,115,31,147,1,PDN 23 C,12X1,2023
7938,21,2,28,7,98,24,122,1,PDN 23 C,1X20,2023
7939,21,2,28,7,105,24,130,1,PDN 23 C,4X5,2023
7940,21,23,30,7,2568,3921,6489,70,PDN 23 C,1X1000,2023
7941,21,2,32,7,182,137,318,3,PDN 23 C,1X1000,2023
7942,21,12,32,7,4127,3707,7833,117,PDN 23 C,1X200,2023
7943,21,2,33,7,94,52,147,1,PDN 23 C,12X1,2023
7944,21,2,33,7,71,51,122,1,PDN 23 C,1X20,2023
7945,21,12,33,7,799,741,1540,23,PDN 23 C,1X200,2023
7946,21,8,44,7,3288,554,3842,12,PDN 23 C,12X1,2023
7947,21,8,44,7,11004,1235,12239,49,PDN 23 C,1X1000,2023
7948,25,13,1,7,4530,4140,8670,53,PDN 23 C,12X1,2023
7949,25,2,3,7,4887,2325,7212,37,PDN 23 C,12X1,2023
7950,25,5,3,7,12432,8822,21254,168,PDN 23 C,12X1,2023
7951,25,14,3,7,269,304,573,5,PDN 23 C,12X1,2023
7952,25,2,4,7,9774,4650,14423,74,PDN 23 C,12X1,2023
7953,25,4,4,7,331,264,595,3,PDN 23 C,12X1,2023
7954,25,5,4,7,37169,26466,63634,503,PDN 23 C,12X1,2023
7955,25,14,4,7,1116,1518,2634,23,PDN 23 C,12X1,2023
7956,25,4,5,7,1301,880,2182,11,PDN 23 C,12X1,2023
7957,25,14,5,7,424,607,1031,9,PDN 23 C,12X1,2023
7958,25,14,5,7,512,509,1021,11,PDN 23 C,1X20,2023
7959,25,4,21,7,110,88,198,1,PDN 23 C,12X1,2023
7960,25,5,21,7,2943,2117,5060,40,PDN 23 C,12X1,2023
7961,25,14,21,7,269,304,573,5,PDN 23 C,12X1,2023
7962,25,5,22,7,2943,2117,5060,40,PDN 23 C,12X1,2023
7963,25,2,25,7,3714,1744,5457,28,PDN 23 C,12X1,2023
7964,25,4,25,7,221,176,397,2,PDN 23 C,12X1,2023
7965,25,5,25,7,12432,8822,21254,168,PDN 23 C,12X1,2023
7966,25,14,25,7,269,304,573,5,PDN 23 C,12X1,2023
7967,25,4,27,7,11978,8253,20231,102,PDN 23 C,12X1,2023
7968,25,14,27,7,269,304,573,5,PDN 23 C,12X1,2023
7969,27,6,1,7,11473,8992,20464,178,PDN 23 C,12X1,2023
7970,27,6,1,7,7686,4886,12573,126,PDN 23 C,1X20,2023
7971,27,6,1,7,3375,2578,5953,55,PDN 23 C,4X5,2023
7972,27,1,3,7,11750,2799,14548,31,PDN 23 C,12X1,2023
7973,27,1,3,7,18516,3416,21932,49,PDN 23 C,1X20,2023
7974,27,1,3,7,28706,5896,34603,76,PDN 23 C,4X5,2023
7975,27,2,3,7,2127,992,3119,16,PDN 23 C,12X1,2023
7976,27,2,3,7,1213,346,1559,9,PDN 23 C,1X20,2023
7977,27,2,3,7,1064,384,1447,8,PDN 23 C,4X5,2023
7978,27,4,3,7,944,643,1587,8,PDN 23 C,12X1,2023
7979,27,4,3,7,721,339,1060,6,PDN 23 C,1X20,2023
7980,27,4,3,7,597,324,922,5,PDN 23 C,4X5,2023
7981,27,5,3,7,6410,4596,11006,87,PDN 23 C,12X1,2023
7982,27,5,3,7,18418,7575,25992,248,PDN 23 C,1X20,2023
7983,27,5,3,7,2975,1525,4500,40,PDN 23 C,4X5,2023
7984,27,7,3,7,1757,1086,2843,12,PDN 23 C,12X1,2023
7985,27,7,3,7,2810,1279,4089,19,PDN 23 C,1X20,2023
7986,27,7,3,7,1596,856,2452,11,PDN 23 C,4X5,2023
7987,27,14,3,7,6260,8740,15001,131,PDN 23 C,12X1,2023
